layers,neurons,lr,batch_size,epoch,dropout_rate,loss,accuracy,precision,recall,auc_pr,auc_roc
3,16,0.001,128,50,0.3,0.047075074166059494,0.9887217879295349,0.987500011920929,0.997474730014801,0.9955340027809143,0.9932993650436401
3,16,0.001,32,20,0.1,0.033599887043237686,0.99154132604599,0.9912170767784119,0.997474730014801,0.9983643889427185,0.9974050521850586
3,16,0.001,32,30,0.2,0.03267940506339073,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9970119595527649,0.9955413937568665
3,16,0.001,32,50,0.1,0.025180453434586525,0.99154132604599,0.9912170767784119,0.997474730014801,0.9997568726539612,0.9993107318878174
3,16,0.001,64,20,0.1,0.04032308980822563,0.99154132604599,0.9912170767784119,0.997474730014801,0.9950358867645264,0.9927120208740234
3,16,0.001,64,30,0.1,0.03256334364414215,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9968531131744385,0.9953464865684509
3,16,0.001,64,40,0.3,0.044635966420173645,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9954164028167725,0.9931506514549255
3,16,0.001,64,50,0.2,0.03584163635969162,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9969909191131592,0.9953927993774414
3,16,0.0005,32,30,0.1,0.037757184356451035,0.9887217879295349,0.987500011920929,0.997474730014801,0.9953857660293579,0.9932273030281067
3,16,0.0005,32,40,0.2,0.04156108200550079,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9967439770698547,0.9949679970741272
3,16,0.0005,32,40,0.3,0.04911460354924202,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9954305291175842,0.9930416345596313
3,16,0.0005,32,50,0.1,0.03171783313155174,0.99154132604599,0.9912170767784119,0.997474730014801,0.9968462586402893,0.9951794147491455
3,16,0.0005,32,50,0.2,0.035697758197784424,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9969602227210999,0.9954113960266113
3,16,0.0005,64,20,0.2,0.044610604643821716,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9952594041824341,0.9929882884025574
3,16,0.0005,64,50,0.1,0.03147994354367256,0.9924812316894531,0.9924623370170593,0.997474730014801,0.996829628944397,0.9952744841575623
3,16,0.0005,64,50,0.2,0.04449327290058136,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9954438209533691,0.9933294653892517
3,32,0.01,128,30,0.1,0.02584235370159149,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9985882639884949,0.9978298544883728
3,32,0.01,128,40,0.2,0.025761190801858902,0.9943609237670898,0.994962215423584,0.997474730014801,0.9984193444252014,0.9975560307502747
3,32,0.01,128,40,0.3,0.024816561490297318,0.9934210777282715,0.9937106966972351,0.997474730014801,0.9973345398902893,0.9960799217224121
3,32,0.01,32,30,0.2,0.04121553152799606,0.99154132604599,0.9912170767784119,0.997474730014801,0.9967221617698669,0.9948148727416992
3,32,0.01,32,30,0.3,0.031425006687641144,0.9924812316894531,0.9924623370170593,0.997474730014801,0.997509241104126,0.995987057685852
3,32,0.01,32,40,0.1,0.04083157330751419,0.9934210777282715,0.9937106966972351,0.997474730014801,0.9958391189575195,0.993826150894165
3,32,0.001,128,20,0.1,0.04493756219744682,0.99154132604599,0.9912170767784119,0.997474730014801,0.9950147867202759,0.992756187915802
3,32,0.001,128,20,0.2,0.035440023988485336,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9966707825660706,0.9948984384536743
3,32,0.001,128,30,0.3,0.036020997911691666,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9956262111663818,0.9935964345932007
3,32,0.001,128,40,0.2,0.03389716148376465,0.99154132604599,0.9912170767784119,0.997474730014801,0.995578408241272,0.9935593008995056
3,32,0.001,128,40,0.3,0.03673820570111275,0.99154132604599,0.9912170767784119,0.997474730014801,0.995686411857605,0.9936752915382385
3,32,0.001,128,50,0.1,0.03179098665714264,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9984022974967957,0.9974330067634583
3,32,0.001,32,20,0.2,0.03126118704676628,0.9934210777282715,0.9937106966972351,0.997474730014801,0.995543897151947,0.9935150742530823
3,32,0.001,32,30,0.2,0.03046051226556301,0.9934210777282715,0.9937106966972351,0.997474730014801,0.9971545338630676,0.9957385659217834
3,32,0.001,32,40,0.1,0.02936883457005024,0.9934210777282715,0.9937106966972351,0.997474730014801,0.9971969723701477,0.995891809463501
3,32,0.001,32,40,0.2,0.024595268070697784,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9983522891998291,0.9974492788314819
3,32,0.001,32,50,0.1,0.03231015056371689,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9958504438400269,0.9939398765563965
3,32,0.001,32,50,0.2,0.027817144989967346,0.99154132604599,0.9912170767784119,0.997474730014801,0.9971460700035095,0.9958176016807556
3,32,0.001,64,20,0.2,0.03294720500707626,0.99154132604599,0.9912170767784119,0.997474730014801,0.9967817068099976,0.9950075149536133
3,32,0.001,64,20,0.3,0.03925999999046326,0.9906014800071716,0.9899749159812927,0.997474730014801,0.996827244758606,0.9951955080032349
3,32,0.001,64,40,0.1,0.026378799229860306,0.9934210777282715,0.9937106966972351,0.997474730014801,0.9982922673225403,0.9972681999206543
3,32,0.0005,128,30,0.1,0.041057392954826355,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9981030225753784,0.9967321157455444
3,32,0.0005,128,40,0.1,0.04802488535642624,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9948127269744873,0.9921967387199402
3,32,0.0005,128,40,0.2,0.04015021026134491,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9967470765113831,0.9949679970741272
3,32,0.0005,128,50,0.1,0.031181873753666878,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9968662858009338,0.9953371286392212
3,32,0.0005,128,50,0.2,0.04173140600323677,0.9906014800071716,0.9899749159812927,0.997474730014801,0.995467483997345,0.9933502674102783
3,32,0.0005,128,50,0.3,0.04284247010946274,0.99154132604599,0.9912170767784119,0.997474730014801,0.9952911734580994,0.993023157119751
3,32,0.0005,32,20,0.3,0.04584381729364395,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9953813552856445,0.993155300617218
3,32,0.0005,64,20,0.3,0.049789782613515854,0.9906014800071716,0.9899749159812927,0.997474730014801,0.996508002281189,0.9945224523544312
3,32,0.0005,64,30,0.1,0.03734800964593887,0.9924812316894531,0.9924623370170593,0.997474730014801,0.996654212474823,0.994824230670929
3,32,0.0005,64,30,0.2,0.03819231688976288,0.9924812316894531,0.9924623370170593,0.997474730014801,0.995611846446991,0.9936009645462036
3,32,0.0005,64,40,0.1,0.03660803660750389,0.99154132604599,0.9912170767784119,0.997474730014801,0.9970659017562866,0.9956411123275757
3,32,0.0005,64,40,0.3,0.041290707886219025,0.9896616339683533,0.9887359142303467,0.997474730014801,0.995566725730896,0.9934872388839722
3,32,0.0005,64,50,0.2,0.03877704590559006,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9968016743659973,0.9950424432754517
4,8,0.01,128,20,0.2,0.03253868222236633,0.9906014800071716,0.9899749159812927,0.997474730014801,0.996915340423584,0.9952743649482727
4,8,0.01,128,30,0.1,0.034054212272167206,0.99154132604599,0.9912170767784119,0.997474730014801,0.9954639077186584,0.9932807087898254
4,8,0.01,128,40,0.3,0.07191373407840729,0.99154132604599,0.9912170767784119,0.997474730014801,0.9959653615951538,0.9936891794204712
4,8,0.01,128,50,0.1,0.03319265693426132,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9960831999778748,0.9942229986190796
4,8,0.01,32,30,0.3,0.032084375619888306,0.9887217879295349,0.987500011920929,0.997474730014801,0.9996088147163391,0.9988952875137329
4,8,0.01,32,40,0.1,0.025475410744547844,0.9934210777282715,0.9937106966972351,0.997474730014801,0.9979736804962158,0.9967134594917297
4,8,0.01,64,40,0.1,0.04301239922642708,0.9887217879295349,0.987500011920929,0.997474730014801,0.9959349632263184,0.9939932227134705
4,8,0.001,128,50,0.3,0.04903537780046463,0.9887217879295349,0.987500011920929,0.997474730014801,0.9971199631690979,0.995573878288269
4,8,0.001,32,20,0.2,0.04411298781633377,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9969431161880493,0.9952396750450134
4,8,0.001,32,30,0.1,0.04259941726922989,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9969067573547363,0.9953139424324036
4,8,0.001,32,50,0.1,0.03218427672982216,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9967969655990601,0.9950238466262817
4,8,0.001,32,50,0.2,0.03622477501630783,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9958512783050537,0.9938840866088867
4,8,0.001,32,50,0.3,0.04510902240872383,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9957590699195862,0.9935730695724487
4,8,0.001,64,20,0.2,0.05259232595562935,0.9868420958518982,0.9850373864173889,0.997474730014801,0.9967477321624756,0.9948565363883972
4,8,0.001,64,40,0.1,0.047654133290052414,0.9887217879295349,0.987500011920929,0.997474730014801,0.9953587651252747,0.9931252002716064
4,8,0.0005,32,20,0.1,0.05396180972456932,0.9887217879295349,0.987500011920929,0.997474730014801,0.9950960874557495,0.9921131730079651
4,10,0.01,128,20,0.2,0.03574009984731674,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9964984655380249,0.9948126077651978
4,10,0.01,128,20,0.3,0.02792513556778431,0.9924812316894531,0.9924623370170593,0.997474730014801,0.998467743396759,0.9975211024284363
4,10,0.01,128,50,0.2,0.03277311474084854,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9969773888587952,0.9954113960266113
4,10,0.01,128,50,0.3,0.028958342969417572,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9969934225082397,0.9954485893249512
4,10,0.01,32,20,0.3,0.044697318226099014,0.9887217879295349,0.987500011920929,0.997474730014801,0.9992470145225525,0.9979343414306641
4,10,0.01,32,40,0.3,0.03007318452000618,0.9934210777282715,0.9937106966972351,0.997474730014801,0.9971458315849304,0.9956876039505005
4,10,0.01,64,20,0.3,0.03759150579571724,0.99154132604599,0.9912170767784119,0.997474730014801,0.9958150386810303,0.99383544921875
4,10,0.001,32,30,0.2,0.04291455075144768,0.9877819418907166,0.9862671494483948,0.997474730014801,0.9968593716621399,0.9951027035713196
4,10,0.001,32,40,0.2,0.03886906057596207,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9957056045532227,0.9936681985855103
4,10,0.001,32,50,0.2,0.04052000865340233,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9967353940010071,0.9947986006736755
4,10,0.001,32,50,0.3,0.04083932191133499,0.9924812316894531,0.9924623370170593,0.997474730014801,0.995708167552948,0.9936659932136536
4,10,0.001,64,30,0.2,0.04299427941441536,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9953141212463379,0.9931297302246094
4,10,0.001,64,40,0.3,0.04426010325551033,0.9887217879295349,0.987500011920929,0.997474730014801,0.9968146681785583,0.9950098395347595
4,10,0.001,64,50,0.2,0.039314113557338715,0.99154132604599,0.9912170767784119,0.997474730014801,0.9956241846084595,0.9935824275016785
4,10,0.0005,64,40,0.3,0.11515370011329651,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9954474568367004,0.9925169944763184
4,16,0.01,128,30,0.1,0.03556589409708977,0.9934210777282715,0.9937106966972351,0.997474730014801,0.9971590638160706,0.9957664608955383
4,16,0.01,128,30,0.2,0.03195967525243759,0.99154132604599,0.9912170767784119,0.997474730014801,0.9968535304069519,0.9953253865242004
4,16,0.01,128,50,0.2,0.039226118475198746,0.99154132604599,0.9912170767784119,0.997474730014801,0.9972100853919983,0.9958130121231079
4,16,0.01,32,20,0.3,0.038274433463811874,0.99154132604599,0.9912170767784119,0.997474730014801,0.9966408610343933,0.9948380589485168
4,16,0.01,32,40,0.2,0.0347856730222702,0.99154132604599,0.9912170767784119,0.997474730014801,0.9956811666488647,0.9936288595199585
4,16,0.01,32,50,0.1,0.03484046459197998,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9973662495613098,0.9960960149765015
4,16,0.01,64,40,0.2,0.028866324573755264,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9966362118721008,0.9951955080032349
4,16,0.001,128,40,0.1,0.037237685173749924,0.99154132604599,0.9912170767784119,0.997474730014801,0.9968416094779968,0.995114266872406
4,16,0.001,32,20,0.3,0.04005604237318039,0.99154132604599,0.9912170767784119,0.997474730014801,0.9967754483222961,0.9950771927833557
4,16,0.001,32,30,0.2,0.03186524286866188,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9957727193832397,0.9938145279884338
4,16,0.001,32,30,0.3,0.039785902947187424,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9956244826316833,0.9935638904571533
4,16,0.001,32,40,0.1,0.03348492458462715,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9970032572746277,0.9954392313957214
4,16,0.001,64,20,0.1,0.04801595211029053,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9937397241592407,0.9908993244171143
4,16,0.001,64,30,0.1,0.03646828606724739,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9965803027153015,0.9945526719093323
4,16,0.001,64,50,0.1,0.026371516287326813,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9985076189041138,0.997727632522583
4,16,0.001,64,50,0.3,0.041134752333164215,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9955123066902161,0.9933850765228271
4,16,0.0005,32,30,0.2,0.05347788706421852,0.9830827116966248,0.9801489114761353,0.997474730014801,0.995462954044342,0.9931692481040955
4,16,0.0005,32,40,0.3,0.04821104183793068,0.9868420958518982,0.9850373864173889,0.997474730014801,0.9969654083251953,0.9952930212020874
4,16,0.0005,64,40,0.2,0.04753272607922554,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9955023527145386,0.9932411313056946
4,32,0.01,128,30,0.1,0.05682924762368202,0.9934210777282715,0.9937106966972351,0.997474730014801,0.9965196847915649,0.9946222901344299
4,32,0.01,128,30,0.2,0.02742510475218296,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9997366666793823,0.9992572069168091
4,32,0.01,32,30,0.2,0.03871413692831993,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9972829818725586,0.9959452152252197
4,32,0.01,32,40,0.2,0.02849985659122467,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9984272122383118,0.9974677562713623
4,32,0.01,32,50,0.2,0.06976541876792908,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9957593679428101,0.9938376545906067
4,32,0.01,64,20,0.1,0.046568118035793304,0.9934210777282715,0.9937106966972351,0.997474730014801,0.9973000884056091,0.9959799647331238
4,32,0.01,64,20,0.2,0.02870781160891056,0.9934210777282715,0.9937106966972351,0.997474730014801,0.9972485899925232,0.9959174394607544
4,32,0.01,64,20,0.3,0.040420763194561005,0.9859022498130798,0.9838107228279114,0.997474730014801,0.9981244802474976,0.9968481659889221
4,32,0.01,64,30,0.1,0.04518550634384155,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9971426129341125,0.9955993294715881
4,32,0.01,64,40,0.2,0.03554393723607063,0.9934210777282715,0.9937106966972351,0.997474730014801,0.9971015453338623,0.9956341981887817
4,32,0.001,128,20,0.1,0.03629068285226822,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9955267310142517,0.9934639930725098
4,32,0.001,128,30,0.1,0.03325705602765083,0.9887217879295349,0.987500011920929,0.997474730014801,0.996852457523346,0.9952488541603088
4,32,0.001,32,20,0.3,0.035353612154722214,0.99154132604599,0.9912170767784119,0.997474730014801,0.9970377683639526,0.9955158829689026
4,32,0.001,32,30,0.1,0.02827046811580658,0.9934210777282715,0.9937106966972351,0.997474730014801,0.9969604015350342,0.9953719973564148
4,32,0.001,32,50,0.2,0.03173425793647766,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9957571029663086,0.9937936067581177
4,32,0.001,64,20,0.1,0.03358332812786102,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9970421195030212,0.9956574440002441
4,32,0.001,64,30,0.1,0.03675011545419693,0.99154132604599,0.9912170767784119,0.997474730014801,0.9969328045845032,0.9953975081443787
4,32,0.001,64,40,0.3,0.031271014362573624,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9971045851707458,0.9956550002098083
4,32,0.0005,128,50,0.1,0.041126616299152374,0.9906014800071716,0.9899749159812927,0.997474730014801,0.995315432548523,0.9931738972663879
4,32,0.0005,128,50,0.3,0.0458274744451046,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9954161643981934,0.9930787086486816
4,32,0.0005,32,20,0.1,0.02695188857614994,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9970211982727051,0.9955552220344543
4,32,0.0005,32,20,0.3,0.04595521464943886,0.9877819418907166,0.9862671494483948,0.997474730014801,0.996818482875824,0.995114266872406
4,32,0.0005,32,30,0.1,0.03892345726490021,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9969472885131836,0.9952372908592224
4,32,0.0005,32,40,0.3,0.033468712121248245,0.99154132604599,0.9912170767784119,0.997474730014801,0.9968926310539246,0.9952976107597351
4,32,0.0005,32,50,0.1,0.02339186519384384,0.9934210777282715,0.9937106966972351,0.997474730014801,0.997138500213623,0.9958128333091736
4,32,0.0005,32,50,0.3,0.037346988916397095,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9967628717422485,0.994970440864563
4,32,0.0005,64,20,0.1,0.033013295382261276,0.99154132604599,0.9912170767784119,0.997474730014801,0.9982678294181824,0.9971243143081665
4,32,0.0005,64,30,0.1,0.03721073269844055,0.99154132604599,0.9912170767784119,0.997474730014801,0.9964581727981567,0.9945850372314453
4,32,0.0005,64,30,0.2,0.03851454704999924,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9966593384742737,0.9947451949119568
4,32,0.0005,64,30,0.3,0.04304499179124832,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9968761205673218,0.995179295539856
4,32,0.0005,64,40,0.1,0.032006312161684036,0.99154132604599,0.9912170767784119,0.997474730014801,0.9968927502632141,0.9952767491340637
4,32,0.0005,64,50,0.1,0.029355041682720184,0.9934210777282715,0.9937106966972351,0.997474730014801,0.9983968138694763,0.9974561929702759
4,32,0.0005,64,50,0.2,0.037385545670986176,0.99154132604599,0.9912170767784119,0.997474730014801,0.9969031810760498,0.9952651262283325
4,32,0.0005,64,50,0.3,0.0407722145318985,0.9887217879295349,0.987500011920929,0.997474730014801,0.9957224130630493,0.993691623210907
1,8,0.01,128,20,0.3,0.04290023446083069,0.9887217879295349,0.9887217879295349,0.9962121248245239,0.9965741634368896,0.9945944547653198
1,8,0.001,32,20,0.1,0.05300633981823921,0.9887217879295349,0.9887217879295349,0.9962121248245239,0.9961554408073425,0.9940559267997742
1,8,0.001,32,20,0.3,0.19323928654193878,0.9849624037742615,0.9837905168533325,0.9962121248245239,0.997340977191925,0.9943599700927734
1,8,0.001,32,30,0.3,0.047184620052576065,0.9868420958518982,0.9862499833106995,0.9962121248245239,0.9966591596603394,0.9947754144668579
1,8,0.001,32,40,0.1,0.04253516346216202,0.9896616339683533,0.9899623394012451,0.9962121248245239,0.9966479539871216,0.9949076771736145
1,8,0.001,32,40,0.2,0.04277917370200157,0.9896616339683533,0.9899623394012451,0.9962121248245239,0.9967489838600159,0.995070219039917
1,8,0.001,32,40,0.3,0.04660757631063461,0.9877819418907166,0.987484335899353,0.9962121248245239,0.9968305230140686,0.9951050281524658
1,8,0.001,64,40,0.3,0.05108882859349251,0.9868420958518982,0.9862499833106995,0.9962121248245239,0.9965568780899048,0.9945850968360901
1,8,0.001,64,50,0.2,0.052410513162612915,0.9877819418907166,0.987484335899353,0.9962121248245239,0.9964587688446045,0.994448184967041
1,8,0.001,64,50,0.3,0.047476187348365784,0.9896616339683533,0.9899623394012451,0.9962121248245239,0.9965788125991821,0.9947476387023926
1,8,0.0005,32,30,0.2,0.05598511919379234,0.9849624037742615,0.9837905168533325,0.9962121248245239,0.9959848523139954,0.993786633014679
1,8,0.0005,32,40,0.1,0.050471920520067215,0.9877819418907166,0.987484335899353,0.9962121248245239,0.996309757232666,0.9943367838859558
1,8,0.0005,32,40,0.2,0.04723817855119705,0.9877819418907166,0.987484335899353,0.9962121248245239,0.9963182210922241,0.9943646192550659
1,8,0.0005,32,50,0.2,0.04458928853273392,0.9906014800071716,0.9912060499191284,0.9962121248245239,0.9967359900474548,0.9950029253959656
1,10,0.001,128,40,0.1,0.048617247492074966,0.9896616339683533,0.9899623394012451,0.9962121248245239,0.9960829615592957,0.9942671060562134
1,10,0.001,128,50,0.2,0.05174810811877251,0.9887217879295349,0.9887217879295349,0.9962121248245239,0.9962790608406067,0.9942532181739807
1,10,0.001,128,50,0.3,0.0549129843711853,0.9868420958518982,0.9862499833106995,0.9962121248245239,0.9962732195854187,0.9942254424095154
1,10,0.001,32,20,0.3,0.05380469933152199,0.9859022498130798,0.9850187301635742,0.9962121248245239,0.9963546991348267,0.9942091107368469
1,10,0.001,32,40,0.3,0.04088041931390762,0.9877819418907166,0.987484335899353,0.9962121248245239,0.9968680143356323,0.9952489733695984
1,10,0.001,64,30,0.1,0.055079057812690735,0.9868420958518982,0.9862499833106995,0.9962121248245239,0.9960601329803467,0.9937518835067749
1,10,0.001,64,40,0.3,0.05236402526497841,0.9877819418907166,0.987484335899353,0.9962121248245239,0.9964227676391602,0.9942995309829712
1,10,0.001,64,50,0.1,0.03889286145567894,0.9896616339683533,0.9899623394012451,0.9962121248245239,0.9980285167694092,0.9966253042221069
1,10,0.001,64,50,0.3,0.05553068965673447,0.9877819418907166,0.987484335899353,0.9962121248245239,0.9962427616119385,0.9939004182815552
1,10,0.0005,32,40,0.2,0.052824538201093674,0.9849624037742615,0.9837905168533325,0.9962121248245239,0.9963225722312927,0.994181215763092
1,10,0.0005,32,40,0.3,0.05080156400799751,0.9859022498130798,0.9850187301635742,0.9962121248245239,0.9965007305145264,0.994499146938324
1,10,0.0005,32,50,0.1,0.04808897152543068,0.9887217879295349,0.9887217879295349,0.9962121248245239,0.9965701699256897,0.9946037530899048
1,16,0.01,64,50,0.1,0.02870030142366886,0.99154132604599,0.99245285987854,0.9962121248245239,0.9971991777420044,0.9958431124687195
1,16,0.001,128,40,0.2,0.04869769886136055,0.9877819418907166,0.987484335899353,0.9962121248245239,0.9976292848587036,0.9959126710891724
1,16,0.001,128,50,0.1,0.046318065375089645,0.9887217879295349,0.9887217879295349,0.9962121248245239,0.996331512928009,0.9945178031921387
1,16,0.001,32,20,0.1,0.043232232332229614,0.9887217879295349,0.9887217879295349,0.9962121248245239,0.9964415431022644,0.9947127103805542
1,16,0.001,32,30,0.3,0.043417178094387054,0.9906014800071716,0.9912060499191284,0.9962121248245239,0.9966717958450317,0.9948427677154541
1,16,0.001,32,40,0.3,0.04624153673648834,0.9887217879295349,0.9887217879295349,0.9962121248245239,0.996685802936554,0.9949052929878235
1,16,0.001,64,30,0.3,0.05277976393699646,0.9877819418907166,0.987484335899353,0.9962121248245239,0.9962693452835083,0.9941185712814331
1,16,0.0005,32,40,0.1,0.04456901177763939,0.9868420958518982,0.9862499833106995,0.9962121248245239,0.9965192675590515,0.994766116142273
1,16,0.0005,32,50,0.1,0.04827231541275978,0.9868420958518982,0.9862499833106995,0.9962121248245239,0.9964947700500488,0.9945665597915649
1,16,0.0005,32,50,0.3,0.046289242804050446,0.9887217879295349,0.9887217879295349,0.9962121248245239,0.9966199994087219,0.9947521686553955
1,16,0.0005,64,50,0.2,0.055104609578847885,0.9877819418907166,0.987484335899353,0.9962121248245239,0.9962099194526672,0.9940674901008606
1,32,0.001,128,30,0.3,0.051191993057727814,0.9868420958518982,0.9862499833106995,0.9962121248245239,0.9960780143737793,0.9940953850746155
1,32,0.001,128,40,0.1,0.04679674282670021,0.9887217879295349,0.9887217879295349,0.9962121248245239,0.996055543422699,0.9939236640930176
1,32,0.001,128,40,0.2,0.048755623400211334,0.9887217879295349,0.9887217879295349,0.9962121248245239,0.9963482618331909,0.9942950010299683
1,32,0.001,32,30,0.2,0.030857117846608162,0.99154132604599,0.99245285987854,0.9962121248245239,0.996862530708313,0.9953022599220276
1,32,0.001,64,30,0.1,0.0460776649415493,0.9877819418907166,0.987484335899353,0.9962121248245239,0.9976188540458679,0.9957688450813293
1,32,0.0005,32,30,0.3,0.04391962289810181,0.9877819418907166,0.987484335899353,0.9962121248245239,0.9965260624885559,0.9946801662445068
1,32,0.0005,64,30,0.1,0.04840780049562454,0.9877819418907166,0.987484335899353,0.9962121248245239,0.9975039958953857,0.9958406686782837
1,32,0.0005,64,30,0.2,0.05025491490960121,0.9887217879295349,0.9887217879295349,0.9962121248245239,0.9959509968757629,0.9938933849334717
1,32,0.0005,64,40,0.1,0.05045090988278389,0.9887217879295349,0.9887217879295349,0.9962121248245239,0.9960969686508179,0.9940117001533508
1,32,0.0005,64,40,0.3,0.04397229850292206,0.9887217879295349,0.9887217879295349,0.9962121248245239,0.9965514540672302,0.9947894215583801
2,8,0.001,128,50,0.2,0.054459262639284134,0.9868420958518982,0.9862499833106995,0.9962121248245239,0.996647834777832,0.9945757389068604
2,8,0.001,128,50,0.3,0.05576511472463608,0.9887217879295349,0.9887217879295349,0.9962121248245239,0.9968693256378174,0.9951165914535522
2,8,0.001,32,30,0.2,0.0504230298101902,0.9887217879295349,0.9887217879295349,0.9962121248245239,0.9968992471694946,0.9952163696289062
2,8,0.001,64,30,0.1,0.04210507124662399,0.9896616339683533,0.9899623394012451,0.9962121248245239,0.9967544674873352,0.9949982762336731
2,8,0.001,64,30,0.2,0.05762059986591339,0.9868420958518982,0.9862499833106995,0.9962121248245239,0.9965702295303345,0.9944829940795898
2,8,0.001,64,40,0.1,0.0421992763876915,0.9906014800071716,0.9912060499191284,0.9962121248245239,0.9965847134590149,0.994547963142395
2,8,0.001,64,50,0.1,0.046620309352874756,0.9868420958518982,0.9862499833106995,0.9962121248245239,0.9952038526535034,0.9929116368293762
2,8,0.001,64,50,0.2,0.04470869153738022,0.9887217879295349,0.9887217879295349,0.9962121248245239,0.9967808127403259,0.9950190782546997
2,8,0.0005,128,50,0.1,0.04243207722902298,0.9896616339683533,0.9899623394012451,0.9962121248245239,0.9960917234420776,0.9942694306373596
2,8,0.0005,32,20,0.2,0.05043268948793411,0.9849624037742615,0.9837905168533325,0.9962121248245239,0.9963159561157227,0.9942069053649902
2,8,0.0005,32,50,0.2,0.05033755674958229,0.9868420958518982,0.9862499833106995,0.9962121248245239,0.996504008769989,0.9944806098937988
2,8,0.0005,32,50,0.3,0.05175879970192909,0.9887217879295349,0.9887217879295349,0.9962121248245239,0.996268630027771,0.9938190579414368
2,8,0.0005,64,50,0.3,0.05323033779859543,0.9896616339683533,0.9899623394012451,0.9962121248245239,0.9968469738960266,0.9949958324432373
2,10,0.01,128,50,0.1,0.02953687682747841,0.9924812316894531,0.99370276927948,0.9962121248245239,0.9983488321304321,0.9972682595252991
2,10,0.01,32,30,0.2,0.035935621708631516,0.9859022498130798,0.9850187301635742,0.9962121248245239,0.9984118938446045,0.9973958730697632
2,10,0.01,64,20,0.2,0.02446167729794979,0.99154132604599,0.99245285987854,0.9962121248245239,0.9971571564674377,0.9957874417304993
2,10,0.001,128,50,0.2,0.048498738557100296,0.9868420958518982,0.9862499833106995,0.9962121248245239,0.9966192245483398,0.9947173595428467
2,10,0.001,32,40,0.3,0.04269208386540413,0.9896616339683533,0.9899623394012451,0.9962121248245239,0.9954756498336792,0.9932760000228882
2,10,0.001,64,30,0.2,0.04327902942895889,0.9887217879295349,0.9887217879295349,0.9962121248245239,0.9967793822288513,0.9950006008148193
2,10,0.001,64,40,0.1,0.03925284743309021,0.9896616339683533,0.9899623394012451,0.9962121248245239,0.995559811592102,0.9934502840042114
